4989971339,0,1,0,1
5384053910,1,1,1,1
5681840986,0,1,0,1
5681840988,0,1,1,0
5678601505,0,0,1,1
4573302763,1,1,1,0
4642650130,0,0,0,1
5446456634,0,1,0,1
5446456635,0,1,1,0
5678338971,0,0,0,0
5257302815,0,0,0,1
4640506947,1,1,1,1
4573302760,0,1,1,1
4640506946,1,1,1,1
5679194415,0,1,1,1
5680412929,1,1,1,1
4941671635,0,0,0,0
5680412926,1,1,1,1
4779425750,0,1,0,1
4779425751,0,0,0,1
5680442796,0,0,1,1
5315264166,1,1,1,1
5262779319,1,1,0,1
5679348197,0,0,0,1
5683106738,0,0,0,1
4953856074,1,1,1,1
4548340541,0,1,1,1
4548340542,1,1,1,1
4548340540,1,1,1,1
5679415486,0,1,1,1
5124667176,0,0,1,1
5681881437,0,0,1,1
5677366354,0,0,0,1
5677366355,0,1,1,1
5678777806,0,0,0,0
5676890568,0,0,0,1
5676890567,0,1,1,1
5677547621,0,0,0,0
5680941860,0,1,1,1
5677415864,0,1,0,1
4951593461,0,0,0,1
5488465579,1,1,0,1
5678380405,0,0,0,0
5678380406,0,0,0,1
4954858472,1,1,1,1
5267026843,0,0,0,1
4941279480,0,1,1,1
5678822043,0,1,1,1
5679926562,0,0,0,0
4546165774,0,1,1,1
5681696927,0,0,0,0
4644969162,1,1,1,1
4567801262,0,0,0,1
5333362782,0,1,1,1
4644969163,1,1,1,1
5681602141,0,1,0,1
5503781805,1,1,0,1
5220589022,0,0,0,0
5220589023,0,0,1,1
5503781804,0,1,1,1
5678638815,0,0,0,0
5677624318,0,0,0,0
5682112775,0,0,0,0
5679361187,0,0,0,0
5677691158,0,0,0,0
5680387485,0,1,1,1
5681159575,1,1,1,1
5681159576,0,0,1,1
5679427454,0,0,1,1
4951876886,1,1,1,1
5472658323,0,1,0,1
4989694197,1,1,1,1
4804475439,0,0,0,1
4801881032,1,1,1,1
5316655219,0,1,1,1
4801881036,1,1,1,1
4842885503,0,1,1,1
4639126780,0,1,1,1
4639126781,1,1,1,1
5678961008,0,0,0,1
4804475438,0,1,0,1
4842885501,1,1,0,1
4804475435,0,0,0,1
5680555471,0,0,0,0
5680829092,0,1,1,1
5333362781,1,1,1,1
5682879005,0,0,0,1
4942525355,1,1,0,1
5683088303,0,1,1,1
5337530038,0,1,0,1
5679709516,0,0,1,1
5679709515,1,0,0,1
4637942536,0,0,0,0
4787952245,1,1,0,1
5678693653,0,1,0,1
4993133627,1,1,1,1
4988806230,0,1,0,0
5504803557,0,1,0,1
4800882547,0,1,1,0
5502173790,1,1,0,1
5310599503,0,0,0,0
4988806233,0,0,0,1
5317147919,1,0,1,1
5679133482,0,1,0,1
5678613586,0,1,1,1
4942014200,0,0,0,1
5679318380,0,1,1,1
5678613587,0,0,1,1
5575298737,1,1,1,1
5174556352,1,1,1,1
5448140846,1,1,1,1
4572918184,1,1,1,1
5678940971,0,0,0,1
4571210455,0,1,0,1
5678470473,0,1,1,1
4571210453,0,1,0,1
5443737841,1,1,1,1
5677481392,0,0,0,1
5445684471,0,1,1,1
5445684473,1,1,1,1
5679471656,0,1,1,1
5443737840,0,1,0,1
5681614104,0,0,0,1
5681801342,0,0,0,0
5680826880,1,1,1,1
4972277989,1,0,0,1
5677414586,0,0,0,1
4973125445,0,1,0,1
5681034812,0,1,0,1
4800515826,0,1,0,0
5678811357,1,1,1,1
5135176281,0,1,1,1
5135176282,0,1,0,1
5147724387,1,1,1,1
4951537336,1,1,1,1
4788059963,0,1,1,1
4951537337,1,1,1,1
5678979196,0,0,0,1
4802222758,0,1,1,1
5677392625,0,0,0,1
5679500603,0,0,1,0
4953827577,1,1,0,1
4953827576,1,1,1,1
4779792403,0,1,1,1
5679385196,0,0,0,0
5502173787,1,1,0,1
5677029488,0,1,1,1
5679754955,0,1,1,1
5240454700,0,0,0,1
5070407771,1,1,1,1
4639083072,0,1,1,1
5030134217,0,0,0,1
5292264301,1,1,1,1
5679613321,0,1,1,1
5680472578,0,0,0,0
5679613319,0,1,1,1
4991283659,0,1,1,1
5679613318,0,1,1,1
5677467097,1,0,0,0
4570896664,1,1,1,1
5679133481,0,1,0,1
4780841697,0,0,0,1
4639774101,0,0,0,1
4780841696,0,1,0,1
4988266191,0,1,1,1
4780841695,1,1,1,0
4944384582,1,1,1,1
5484631691,1,1,0,1
4546404615,1,1,1,1
5244240665,0,0,0,1
4568744897,1,1,1,1
5677463537,0,1,1,1
126979372,0,0,0,0
5679404866,0,0,1,1
4610715819,1,1,1,1
5679404867,0,0,0,1
5677046055,0,1,1,1
5679404869,0,1,1,1
5677046054,0,1,1,1
5680178929,0,0,1,0
5682058778,0,1,1,1
5676860631,0,0,1,1
5403901229,0,0,0,1
4990918779,1,1,1,1
4575760352,0,1,0,0
4973214241,0,1,0,1
5079942695,0,0,0,1
5681845858,0,0,0,0
5679644520,0,0,0,0
5679075806,0,0,0,0
5676873966,1,0,0,1
5679115691,0,1,0,1
5269093200,0,1,0,1
5680405868,0,0,0,0
5269093201,0,1,1,1
5073650455,1,0,1,1
5678043536,0,0,0,0
5073650453,1,1,1,1
5261161626,1,1,1,1
4944210818,1,1,0,1
5242756955,0,1,1,1
4546033914,0,0,1,1
4621149263,1,1,1,1
5677781288,0,0,1,1
5679128996,0,0,0,0
4976962219,0,1,1,1
5680800288,0,0,0,0
5678825914,0,0,0,0
5679806735,0,1,1,1
5679177967,0,0,0,1
5678825912,0,0,0,0
5679177968,0,0,0,1
5681603510,0,0,1,1
4803576212,0,0,0,1
4638400212,0,1,1,1
5681514846,0,1,0,1
4803576210,0,0,0,1
4803576211,0,1,0,1
5503791133,1,1,1,1
5681514847,0,1,1,0
5076507728,0,0,0,1
5267086519,0,0,0,1
5441116704,0,1,1,1
4780366632,0,1,0,1
5677174263,0,0,0,0
5682930899,1,1,1,1
5221501682,1,1,1,1
5679177970,0,1,1,1
5677997276,0,1,1,1
5400799413,0,0,0,1
5679382957,0,0,0,0
5400799411,1,1,1,1
5680598571,1,1,1,1
5677942124,0,0,0,0
5174822819,0,1,0,1
5681759295,0,0,1,1
5267086522,0,1,0,1
5679885573,0,1,1,1
5267086521,0,0,0,1
5267086520,0,1,0,1
5268894954,1,1,1,1
2072494453,0,1,1,1
4644057415,0,1,1,1
5679050539,0,0,0,0
5677892920,0,1,1,1
4842305053,1,1,1,1
4842305054,0,1,1,1
5403881850,1,1,1,1
5677043817,0,1,1,0
5677944733,0,0,0,0
5682423268,0,0,0,0
4972650904,1,1,1,1
5293000564,0,1,1,1
4992445657,0,0,1,1
5681431866,0,0,0,0
5065107069,0,1,0,1
4547700810,0,0,0,1
5677805645,0,0,0,0
5680598519,0,0,0,0
5065107067,1,1,1,1
5680836227,0,0,1,0
5403881849,0,1,1,1
5489068276,1,1,0,1
5489068275,1,1,0,1
4570155308,0,1,1,1
4620872649,1,1,0,1
4620872646,1,1,1,1
5475319972,0,0,1,1
5336412999,1,1,1,1
5300671608,1,1,1,1
5682852723,0,0,0,1
5677449267,1,0,1,0
5314790926,1,1,1,1
5269536131,1,1,1,1
5680129970,0,0,0,1
5314790929,1,1,1,1
5680783102,0,0,0,0
4989087176,1,0,1,1
5487379252,0,0,0,1
5487379253,0,0,0,1
5678110890,0,0,0,1
5144734238,0,0,0,1
5681302364,0,0,0,0
5679174014,0,0,0,1
5679174016,0,1,1,1
5678385225,0,1,1,1
5242431664,0,0,0,0
4951773515,0,0,0,1
5677655477,0,0,0,0
5025331758,0,0,0,1
4619442051,0,1,1,1
5070094058,1,1,1,1
5680434387,0,0,1,1
5678056892,0,1,0,1
5438668950,1,1,0,1
5025509497,0,1,0,1
5681542082,0,0,0,0
5678056893,1,1,1,1
5676949649,0,0,0,0
5679976760,0,0,1,1
4547700809,1,1,1,1
5186413417,1,1,0,1
5186413418,1,0,1,1
4956566794,0,1,1,1
5186413416,0,1,0,1
5681374017,0,1,1,1
4574442928,0,1,1,1
5681369480,0,0,0,0
4620391460,1,1,1,1
5682761518,1,1,1,1
4944858620,0,0,0,1
5679110843,0,0,0,1
4973824921,0,1,1,1
5026065071,1,1,1,1
4989136763,0,0,1,1
5677619799,0,0,0,1
5337353974,0,0,0,1
5509586932,1,1,1,1
5509586933,0,1,0,1
4944858619,0,1,0,1
5337353973,0,0,0,1
5509586931,0,0,0,1
5680338534,1,0,1,1
4789481718,0,1,1,1
4940836238,1,1,1,1
4944858618,0,0,0,1
5679351844,0,0,0,0
4642423696,1,1,0,1
5336903519,0,0,0,0
5679236737,0,0,0,0
5509586929,1,0,0,1
4571131107,0,1,0,1
5647858520,0,1,0,1
4954788833,1,1,1,0
5677152865,0,0,0,1
4544194690,1,1,1,1
5682184393,0,0,0,0
5681536228,0,1,0,1
5681536227,0,1,1,1
5681536226,0,1,1,1
5681536225,0,1,1,1
5681217082,0,0,0,1
4623542347,0,1,0,1
5681411402,0,1,0,1
4990010325,1,1,1,1
5315350740,1,1,1,1
4973011491,1,1,1,1
4990010324,1,1,1,1
5681886350,0,0,0,0
5682909294,0,1,1,0
5502178503,1,1,1,1
5682909295,0,0,1,1
5681886351,0,0,0,0
5292264299,0,1,0,1
5502178501,1,1,1,1
5652796560,1,1,1,0
4977910867,0,0,0,0
5502178500,1,1,1,1
5652796558,1,1,1,1
5077200248,0,1,1,1
5027915903,1,1,1,1
5262251329,0,0,1,1
5681166786,0,0,0,0
5677632793,0,0,1,1
4620182837,1,1,1,1
4941952425,0,1,0,1
5262251326,1,1,1,1
5679236753,0,0,0,0
5678655402,0,1,1,0
5074006501,1,1,1,1
5677667401,0,0,0,1
5269176240,0,1,1,1
5678619752,0,0,0,0
5677667400,1,1,0,1
4620391458,0,1,1,1
5678619753,0,0,0,1
5028789639,0,1,1,1
4778701810,0,1,1,1
5681255345,0,0,0,0
5068200159,1,1,1,1
4804156408,0,1,0,1
5678956588,0,1,1,1
4945311414,0,0,0,1
5678956587,0,0,1,1
4637763848,0,0,0,1
5681202854,0,1,1,1
5337148933,0,0,0,1
5027122928,0,0,0,1
5026359207,1,1,1,1
5026359206,1,1,1,1
5075490604,1,1,1,1
5678945876,1,1,0,1
5068581579,1,0,0,1
5678945875,0,0,0,1
4990048962,0,0,0,1
5068200158,1,1,1,1
5679278559,0,1,0,0
5337436774,0,0,0,1
5271461318,0,1,1,1
5679278558,0,1,1,1
5680662060,0,1,0,1
5681749860,0,1,1,1
5679278556,0,1,1,1
5678606499,0,0,0,1
4778701809,0,0,0,1
5678547470,0,0,0,0
5679512588,0,1,0,1
4573134680,0,1,0,1
5678349589,0,0,0,0
5679512586,0,0,0,1
5679512587,0,0,0,1
5681166703,1,1,1,1
5680722183,0,0,1,1
4614484777,1,1,1,1
5679931036,0,0,0,0
5680722182,0,0,1,1
5677914930,0,0,0,0
5679932358,0,1,1,1
5222387338,0,0,0,1
5679512590,0,0,0,1
5026359203,1,1,1,1
4974605270,0,1,0,1
5400841588,0,0,0,1
5026359204,1,1,1,1
5400841589,1,1,1,1
4621752676,0,1,0,1
4990570503,0,1,1,1
4988471160,0,0,0,1
4572939869,1,1,0,1
5678760953,0,1,1,1
4990570504,0,1,1,1
5681140104,0,0,1,1
5307242697,1,1,1,1
5307242698,0,0,0,0
5679265264,0,1,1,1
4573216310,1,1,1,1
4572939868,0,1,0,1
5677516531,0,0,1,0
4973815150,1,1,1,1
5680110517,0,0,0,1
5679038829,0,0,0,1
5679818761,0,0,0,0
5680110515,0,0,0,0
4571056921,0,0,0,1
5400841590,0,0,0,1
5025107767,1,1,1,1
5682214628,0,1,1,1
5680920069,0,1,0,1
5680376859,0,0,0,0
5678209381,0,0,0,0
5677433791,1,1,1,1
5676882061,0,1,0,1
5123259671,1,1,1,1
5677444427,0,0,0,1
5681349007,0,1,1,1
5681349006,0,1,1,1
4622800581,1,1,1,1
5681349008,0,0,0,1
4572939871,0,1,0,1
4572939870,0,0,0,1
5679590033,1,1,1,1
4843045921,1,1,1,1
4988582815,1,0,0,1
4843045922,0,0,0,0
5076748734,0,1,1,1
5076748733,1,1,1,1
4571056918,0,0,0,1
5679535234,0,1,1,1
5025107770,0,1,1,1
5680566294,0,1,0,1
4777658526,0,1,1,1
5268428616,1,1,0,1
5166996497,0,0,0,0
5677029395,0,0,0,0
4622379242,0,0,0,1
5579118429,1,1,1,1
4622379241,0,0,0,1
4611985353,0,0,0,1
5579118425,0,0,0,0
5681256834,0,1,0,1
5068201686,0,1,0,1
5579118427,0,0,1,1
5681217239,0,0,0,0
5579118426,0,0,0,0
5678896462,0,1,0,1
5129245524,1,1,1,1
4839989243,1,1,1,1
4787801376,0,0,0,1
5129245527,1,1,1,1
5680032517,0,0,0,0
5129245526,1,1,1,1
4787801377,0,0,0,1
4941910629,0,1,1,1
5679562803,0,0,1,1
5318172861,0,0,0,1
4790595597,0,1,1,1
4941910628,0,1,1,1
5681994071,0,1,1,1
5318172863,0,0,1,1
5683071616,0,0,0,1
5679866207,0,0,0,0
4987098158,1,1,1,1
4989846802,0,1,1,1
5679866211,0,1,1,1
4973313898,1,1,1,1
4989846803,1,1,1,1
5679866213,1,0,1,0
5679866212,0,1,1,1
5679144220,0,0,0,1
5678381699,0,0,0,1
5679144221,0,0,1,1
4973815148,1,1,1,0
4989846804,1,1,0,1
4973815149,1,1,1,1
5308446343,0,0,0,1
5310671542,0,0,0,1
5680326362,0,1,0,1
5678125270,0,1,1,0
4944450493,0,0,0,1
5676817793,0,0,0,1
5677355766,0,1,1,1
5678589405,0,1,0,1
5681458010,0,0,0,0
5680375576,0,0,0,0
5681458011,0,1,0,1
5268807601,0,0,0,1
4939842276,0,1,1,1
5681195340,1,1,1,1
5679157511,0,0,0,1
5459037496,0,1,1,1
5681734102,1,1,1,1
5680098394,0,1,1,1
4545854498,0,1,0,1
5680098395,0,1,1,1
5487344631,0,1,0,1
4942557665,0,0,0,1
5486768090,1,1,1,1
4953467555,0,1,0,0
5681069438,0,0,0,0
4639699964,1,0,1,1
4778189195,0,1,0,1
5681195339,1,1,0,1
5679523208,0,0,0,1
4953467556,0,0,0,1
4953467557,0,1,0,1
4620234675,1,1,1,1
4620234677,0,0,1,1
5678240081,0,0,0,0
4620234676,0,0,1,1
5678621894,0,1,1,1
5653176278,0,1,1,1
5259489376,0,1,1,1
5681458007,1,1,1,1
5681458008,0,1,1,1
5166187978,0,1,0,1
5262570361,0,0,0,0
5487344633,0,1,0,1
5680971765,0,1,1,1
5262570360,1,1,1,1
4953468875,0,1,0,1
4943448506,1,1,0,1
5682389808,0,0,0,1
4944485168,0,0,0,1
5262570358,1,1,1,1
4953468876,0,1,1,1
5069839828,1,1,1,1
4943047981,0,0,0,1
4943047980,0,1,1,1
5680965908,0,0,0,0
5458771548,0,1,1,1
4977574600,0,1,1,0
5677342471,0,1,1,1
5075394642,0,1,1,1
5679375695,1,0,0,1
5679375696,0,0,1,1
5679375694,0,1,0,1
5680453579,1,1,1,1
5268049453,0,1,1,1
5268049454,0,1,0,1
5677913436,0,1,1,1
5175443404,0,1,1,1
5175443403,0,1,0,1
5677913437,0,0,0,1
5681058776,0,0,0,1
5268189742,1,0,1,1
5651548629,1,1,0,1
5677561830,0,1,1,1
5393260017,0,1,1,1
5681058778,0,0,0,1
5268189745,0,0,0,1
5257975470,1,1,1,1
5677897945,0,0,0,0
5681626287,0,0,1,1
5681369335,0,0,0,1
5338077827,1,0,1,1
4789582344,1,1,1,1
5681369336,0,0,1,0
5681076808,1,0,0,1
5681076809,0,0,0,0
5677873956,0,0,0,1
5486768088,0,1,1,1
5677873955,0,0,0,1
5486768089,1,1,0,1
5681990506,0,0,0,0
5677561827,0,1,1,0
5681990507,0,0,0,0
5681384950,0,0,0,1
5401031863,1,1,1,1
5338077823,0,0,1,1
5338077824,0,0,0,0
5075394643,0,1,1,1
5677926763,0,0,1,1
5678150073,0,0,1,1
4842807927,0,1,1,1
4945149453,1,1,0,1
5678998428,0,0,1,1
5682774854,1,1,1,1
5678727413,0,0,0,1
5242760244,0,0,0,1
5678727412,0,0,0,0
5682557668,0,1,0,1
5679333830,0,0,0,0
4842885499,0,1,0,1
5678727409,0,0,0,1
5678998430,0,1,0,1
4949441510,0,1,1,1
5681396959,0,0,1,1
5569271885,0,0,0,1
5679349394,0,0,0,0
5682557670,0,1,0,0
5682748591,0,0,0,0
5678836587,0,1,1,1
4569329895,1,0,0,1
4569329893,1,1,1,1
5681157070,0,1,1,1
5678919678,1,1,1,1
5171944249,1,1,1,1
4801997500,1,1,1,1
5678727423,1,1,1,1
5400577532,1,1,1,1
5400577533,1,1,1,1
5680525773,0,0,0,0
5065919497,0,1,1,1
4974606667,1,1,1,1
4974606666,1,1,1,1
4642675524,0,1,1,1
4788190024,1,1,1,1
4637768538,0,0,0,1
4786741164,1,1,1,1
4611379705,0,0,0,1
5679242721,0,1,1,1
5649793308,0,0,0,1
4787682078,1,1,1,1
4841359182,1,1,0,1
4787682077,1,1,1,0
5678524947,0,0,0,0
4840829636,0,1,1,1
4787682079,1,1,1,1
5681909419,0,0,0,1
5678727432,0,0,0,0
4787682080,0,1,1,1
5682417508,0,0,1,1
4573339945,0,0,1,1
5680074315,0,0,0,0
5185113579,1,1,1,1
5680684970,0,0,0,0
5677889425,0,0,0,0
5680062346,0,0,0,0
4840926886,1,1,1,1
5678614758,0,0,0,1
5682291095,0,1,1,1
5121803353,0,0,0,1
5121803352,1,1,1,1
5682446079,0,0,1,1
5679770257,0,0,0,1
5677829803,0,0,0,0
5679770256,0,0,1,1
5681627571,0,1,1,1
5574695881,0,1,1,1
5677829804,0,1,0,1
5602150249,0,0,0,1
5682249556,0,0,0,1
5362072109,0,1,1,1
4787615251,0,0,0,1
5574695880,0,0,0,1
4953600713,0,1,1,1
4778226617,0,1,1,1
5677864158,0,0,0,0
4613843791,0,1,1,1
5679581932,0,0,0,0
5678961144,1,1,1,1
5271467329,1,1,1,1
5678613400,0,1,1,1
4788701551,0,1,0,0
5682248251,0,0,0,0
4991042807,1,1,0,1
5574344340,0,1,1,1
5681359903,0,0,0,1
5681359902,0,0,0,1
5681359901,0,0,0,1
5681359900,0,0,0,1
5676932745,0,1,0,1
5506884750,0,0,0,1
5337154922,1,1,1,1
5678848509,0,1,1,1
5680783037,0,1,1,1
5680783038,0,0,0,1
5390139474,1,1,1,1
4988904769,0,0,0,1
5337154923,0,1,1,1
4639547839,0,1,1,1
4805155023,0,1,1,1
5678824562,0,0,1,1
4977532830,0,0,0,1
5677342475,0,0,0,1
5174370104,1,1,1,1
4298588699,0,1,1,1
5677342474,0,1,0,1
4805016041,1,1,1,1
4791238097,0,1,0,1
5682008358,1,1,1,1
4988904771,0,1,0,1
5309559070,0,0,0,1
5678354022,0,0,0,1
5678577440,0,0,0,0
4989327344,0,1,0,1
5267649167,0,1,1,1
5267649169,0,0,1,1
5264199504,0,0,0,1
5267649168,0,0,1,1
5264199503,0,1,1,1
5449663841,1,1,0,1
5029259305,0,1,0,1
5682134026,0,0,0,1
5260916612,0,0,0,1
5682134025,0,0,0,0
5260916614,0,0,0,1
5446817854,0,1,1,1
5679866260,0,1,1,1
5681598588,0,1,1,1
5575406986,0,1,1,1
5681598587,1,0,0,1
5680370739,0,1,0,0
473268992,0,0,0,0
5677241784,0,0,0,0
4790235848,1,1,1,1
5307032824,1,1,1,1
5307032826,1,1,1,1
5678098878,0,1,0,1
5678098877,0,0,0,1
5677552036,0,0,0,0
5678098876,0,1,0,1
5678612146,0,0,0,0
5677552035,0,0,0,0
5679356543,0,0,0,0
5306936124,1,1,1,1
4953852614,1,1,1,1
5678354021,0,1,0,1
4990612680,1,1,1,1
4777237702,1,1,1,1
5307032822,1,1,1,1
4991824958,1,1,1,1
5402169499,1,0,0,1
5678601499,0,0,1,1
5681895903,0,0,0,0
5682178497,0,0,0,0
5681970057,0,0,0,0
5682035917,0,0,0,1
5680256803,1,0,1,1
5682035919,0,0,1,1
5681021421,0,0,0,0
5682035916,0,1,1,1
5682035915,0,0,0,1
5680695645,0,1,1,1
5677708645,0,0,1,1
5681063266,0,0,0,1
5402525936,1,1,1,1
5680286657,0,1,1,1
5222098093,0,0,0,1
4993005410,0,0,0,1
5681285337,0,1,1,1
4989071586,1,1,1,1
5680851904,0,0,0,0
5681416208,0,0,0,0
5681105830,0,0,0,0
5679800440,0,1,1,1
5677834336,0,0,0,1
5381459913,0,1,1,1
4548477393,1,1,1,1
5677613583,0,0,0,0
5279146031,1,1,1,1
4573510045,0,0,0,1
4573510046,0,1,1,1
5679825717,0,0,0,0
5679271259,0,0,0,1
5579492427,0,0,0,1
4803674861,0,1,0,1
5676822367,0,0,0,1
4973516716,0,0,0,1
5381043409,0,1,0,1
4842849700,1,1,1,1
4975146885,1,1,1,1
5381043408,0,0,0,1
4973516714,0,1,1,1
4944288759,0,0,0,1
4951910216,1,1,1,1
5462060938,0,1,1,1
4951910217,1,1,1,1
5462060935,0,0,1,1
5678924210,0,1,1,1
5462060936,0,1,0,1
5682148588,0,1,1,1
5682148587,0,1,0,1
5679471467,0,0,0,1
5679950044,0,0,1,1
5677794697,0,1,1,1
5679505315,0,1,1,1
5679505318,0,1,1,1
5433422389,1,1,1,1
5462060939,0,1,1,1
5681314251,0,0,0,1
5678924209,0,0,0,1
5152860018,1,1,0,1
5240116605,0,1,1,1
5152860019,0,1,1,1
4788084940,1,1,1,1
5677047275,0,1,1,1
5065218853,1,1,1,1
5028216241,1,1,1,0
5677047274,0,1,1,1
5681364519,0,0,0,0
5678560514,0,0,0,0
5679505314,0,1,1,1
5678560513,0,0,0,0
4992114529,0,1,1,1
5679950045,0,1,1,1
5678560517,0,0,0,0
5677312593,0,0,0,0
5023804729,0,1,1,1
5066597273,0,0,0,1
5067491741,1,1,1,1
5067491740,1,1,1,1
5445959414,1,1,1,1
4777996762,0,1,0,1
5152860020,0,0,0,0
5680572053,0,0,1,1
5336458442,1,0,0,1
4642116798,0,1,1,1
4642116799,1,1,1,1
4951910214,1,1,0,1
4951910215,1,1,1,1
5496181212,1,1,1,0
5496181213,1,1,1,0
5336458441,0,1,1,1
4571320838,1,1,1,1
5220669663,0,0,0,1
5681694322,0,0,0,1
5681784367,0,0,0,0
5220669662,0,1,0,1
5069635556,0,1,1,1
5682148562,0,0,0,1
4990264564,1,1,1,1
5681694324,0,0,0,0
4612698558,0,0,0,0
4612698559,1,0,1,1
5178209642,0,1,0,1
5683104198,0,0,0,0
4571320839,0,1,1,1
5262815687,0,1,1,1
5262815689,0,1,1,1
5067491739,1,1,1,1
5678271212,0,1,1,1
5678791935,0,0,1,1
5067491738,1,1,1,1
5678791934,0,0,1,1
5679667320,0,0,0,1
4777996759,1,1,1,1
5679302749,0,0,0,0
5679667324,0,0,0,1
5681326227,0,0,0,1
5682106711,0,1,0,1
5173016918,0,0,1,1
4779937958,0,1,0,1
5681302274,0,0,0,1
4569552465,1,1,1,1
5677830720,0,0,0,0
4576010656,1,1,1,1
5436057254,0,0,1,1
5678548874,0,1,1,1
5680243415,0,0,0,0
5461683728,0,1,1,1
5337278137,0,0,0,0
5676975821,0,0,0,0
4974628071,0,0,0,1
4974628072,1,1,0,1
4974628073,1,1,0,1
5062317686,0,1,1,1
5269191920,1,1,0,1
5679560138,1,1,1,1
5679560139,0,1,1,1
5682564894,0,1,1,1
5681997955,0,0,0,0
5681717509,0,1,1,1
5676975820,0,0,0,1
5677763510,0,0,0,0
5678523535,0,1,1,0
5026921832,0,0,0,1
4576616870,1,1,1,0
5677391358,0,1,1,1
5075261548,1,1,1,1
5075261546,1,1,1,1
5267163022,0,0,0,1
4568391773,1,1,1,1
4568391772,1,1,1,1
5681261303,0,0,0,0
5488766642,1,1,1,1
5269191922,1,1,0,1
5308727255,0,0,0,1
5676720384,0,0,0,1
5308893710,0,0,0,1
5269191923,0,1,0,1
5308893711,1,0,0,1
4568391775,1,0,0,1
4568391774,1,0,1,1
4788473631,0,0,0,1
5680433152,0,0,0,0
5678272539,0,1,0,1
5679885465,0,1,1,1
5308893708,1,0,0,1
5679174129,0,1,1,1
5679618391,0,1,1,1
5678548845,0,0,1,1
5680355199,0,0,0,1
5340920982,0,0,0,1
5677985148,0,1,1,1
5680355198,0,0,0,1
5680229152,0,0,0,0
5681578106,0,0,0,0
5271763879,0,1,1,1
5682678784,0,1,1,0
